tconst,originalTitle,year,genres,Rating,director,plot
tt13839536,Hurricane F.Y.T.,2023,Drama,7.1,Ara Ball,"-Montreal (in Canada), 1991. Eleven year old Delphis grew up in a poor neighborhood and an unstable family environment. One night he decides to take control of his life and becomes L'Ouragan (Hurricane). Armed with a lightning bolt on his bandanna and his middle finger held high, he leads his life as he sees fit, in a world that has no place for him. His adventure is ... Read all"
tt13839612,Strictly for the Streets: Vol 1.,2021,Drama,7.4,Katoria Chanyasubkit,Plot not available
tt13840536,It Ain't Over,2022,"Biography,Documentary,History",8.2,Sean Mullin,Five-time Olympic medalist and Native Hawaiian Duke Paoa Kahanamoku shattered records and brought surfing to the world while overcoming a lifetime of personal challenges.
tt13840624,Waterman,2021,"Biography,Documentary,Sport",8.2,Isaac Halasima,The lives of 5 strangers and a robot are stitched together in a series of vignettes exhibiting the fluctuating state of their mental health.
tt13841394,Super Over,2021,"Drama,Thriller",6.9,Praveen Varma,"The illustrious life and career of the baseball great, Yogi Berra."
tt13841584,Foil,2021,"Biography,Drama",5.6,Elijahwan Butler,"Luck favours Kaasi and his friends in cricket betting but soon lands them in inevitable trouble. What follows is a chase with unforeseen events and turns, leading to an unprecedented ending."
tt13841850,Men,2022,"Drama,Fantasy,Horror",6.0,Alex Garland,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.
tt13842114,Red String of Fate,2021,"Romance,Sci-Fi",6.8,Lovina,"During a civil war between humans and androids, In the year 2090, a robotics engineer tries to bring her fallen lover back to life."
tt13842426,Between the Lights,2023,Romance,9.2,Michael Groom,"Veeru is on the verge of getting married, but surprisingly, he decides to Elope because he is already in love with another woman. Even though he explains about his love life and romancing a Doctor to the bride, she does not initially trust him, but gradually does. Subsequently, the flashback parts take center stage in a quick mode with a good dose of thrilling element... Read all"
tt13843858,Thellavarithe Guruvaram,2021,Comedy,6.6,Manikanth Gelli,A dysfunctional family falls from grace in the shadow of war.
tt13844126,Power Play,2021,Thriller,5.6,Vijay Kumar Konda,"Vijay, a young man, has everything going for him - he lands a plush job and is about to marry his love. But what happens when he finds himself in the center of a conspiracy?"
tt13845002,The Edge of Daybreak,2021,"Drama,History",7.1,Taiki Sakpisit,"When skeptical scientist Alice falls for reluctant medium Jay, she's taken on an odyssey of love, loss and discovery that will turn her world upside down."
tt13845652,Rose,2022,"Comedy,Drama",7.6,Niels Arden Oplev,Two radically opposed women quickly divide an Indigenous community into two sides who must then come face to face to determine the best path to independence.
tt13845736,Tom Medina,2021,Drama,6.2,Tony Gatlif,"In order to resist temptation, Mariana and her girlfriends try their best to control everything and everyone around them. However, the day will come when the urge to scream will be stronger than it ever has been."
tt13846456,Bootlegger,2021,Drama,5.7,Caroline Monnet,"In the mystical French region of Camargue, Tom Medina turns up, on probation, on the doorstep of big-hearted Ulysses. Tom dreams of becoming a good person. But he's thwarted by the hostility flung in his general direction, which shows no sign of abating."
tt13846494,Medusa,2021,"Fantasy,Horror,Thriller",5.8,Anita Rocha da Silveira,"Follows two sisters, Inger and Ellen, and how their relationship is challenged on an anticipated coach trip to Paris."
tt13846508,Human Flowers of Flesh,2022,Drama,5.5,Helena Wittmann,Plot not available
tt13847328,Bhoot Uncle Tusi Great Ho,2022,Horror,6.8,K.C. Bokadia,"An American girl comes to India and gets over friendly with the college students, she breaks up a relationship and makes an Indian boyfriend. What's her mission. Has she deliberately made them friends, why she has come to India at all."
tt13847556,"Indradhanush, the Grey Shades of Love",2021,Mystery,8.4,Nalin Singh,"Ida lives on a sailing yacht with a crew of five men. While on shore leave in Marseilles, she becomes fascinated with the French Foreign Legion and decides to sail to Sidi Bel Abbès, the Legion's former headquarters in Algeria."
tt13847946,Mail,2021,Drama,7.2,Uday Gurrala,"2011 saw the largest wave of disorder in the UK since the 1980s. This revelatory film hears from the people who experienced the riots up close and personal. A decade on, we look back at the summer of 2011 through the eyes of those whose lives have never been the same since. In a series of candid interviews, we hear the story from all angles. Convicted rioters, frontli... Read all"
tt13847948,The Riots 2011: One Week in August,2021,Documentary,7.1,James Jones,"Taking us behind the scenes with NASA's high-stakes Webb Space Telescope, The Hunt for Planet B follows a pioneering group of scientists - many of them women - on their quest to find another Earth among the stars."
tt13848014,The Hunt for Planet B,2021,Documentary,6.6,Nathaniel Kahn,"Fascinated by the world of computers and internet, an innocent 18 year old Ravi feels elated when a fellow villager Hybath opens a gaming centre. Soon, an email unfurls a series of unexpected events stirring life altering experiences."
tt13848128,Recovery,2021,Comedy,6.1,"Mallory Everton, Stephen Meek",Two directionless sisters brave a cross-country road trip to rescue their grandmother from a COVID outbreak at her nursing home.
tt13848274,Hill of Vision,2022,"Biography,Drama",6.2,Roberto Faenza,Plot not available
tt13848572,Artem & Eva,2023,"Documentary,Drama",6.9,Evgeniy Milykh,"Three Roma living in the UK, but with close ties to Central Europe, film themselves over a critical period as their lives are transformed by the unprecedented combination of Brexit and Covid."
tt13848804,Journey to Bethlehem,2023,"Adventure,Family,Musical",6.4,Adam Anders,A group of social media influencers who become guinea pigs for a new app which breaks down the boundaries between fantasy and reality.
tt13849178,Leaving to Remain,2022,Documentary,6.7,Mira Erdevicki,"This live-action Christmas musical adventure for the entire family weaves classic Christmas melodies with humor, faith, and new pop songs in a retelling of the greatest story ever told: the story of Mary and Joseph and the birth of Jesus."
tt13849558,Corner Office,2022,"Comedy,Mystery",6.0,Joachim Back,"As Orson, The Authority's newest employee, finds himself trapped in the absurdities of corporate life, his alienation deepens when he discovers a room he's told doesn't exist."
tt13853146,Murmur,2022,Horror,8.0,Mark Polish,Plot not available
tt13856600,The Red Orchestra,2021,Documentary,7.2,Carl-Ludwig Rettinger,A beautiful love story that can happen between two people regardless of their age gaps.
tt13857444,The Finder,2021,Action,6.9,Steve Moon,"Italy, WWII. After his mother is arrested by fascists, Mario spends his childhood on the streets. In 1947 they are miraculously reunited and start a new life in America. Based on the life of Mario Capecchi, 2007 Nobel Prize in Medicine."
tt13857480,Fine Wine,2021,Romance,7.3,Seyi Babatope,"Re-examining the story of the Red Orchestra: the most important resistance network in Nazi Germany, whose operations extended from Berlin and Brussels to Paris."
tt13857556,Candy Land,2022,"Horror,Thriller",5.3,John Swab,"A seemingly naive and devout young woman navigates her way into the underground world of truck stop sex workers a.k.a. ""lot lizards."""
tt13859494,Guthlee Ladoo,2023,Drama,7.6,Ishrat R. Khan,"Guthlee, son of a poor sweeper, has a dream - to go to school. But the obstacle is his caste. A headmaster is sympathetic to him but powerless against caste discrimination. When they develop an unspoken bond, Guthlee's dream sees hope."
tt13860794,Not Today,2021,Drama,7.0,Aditya Kripalani,"A 24-year-old Muslim woman's secret job as a suicide prevention counselor in Mumbai. On her first day, she must open up to stop a suicidal man from jumping off a high-rise."
tt13863374,Death Park: The End,2021,Horror,6.0,Ken Brewer,"There is a killer slashing his way through a public park. Cable TV Bounty Hunter, Hunter Murdoch and Investigative Reporter Gail Storm join a group of locals to try and stop the killers bloody trail of dead bodies........Will they?"
tt13863404,Outbreak: The Virus That Shook the World,2021,Documentary,5.7,Robin Barnwell,"This is the dramatic global story of the first year of COVID-19, tracing the devastation caused by the spread of the virus across four continents."
tt13863702,Miles from Nowhere,2022,Drama,6.6,Jono Mitchell,"During an annual cabin retreat, a dying man must confront past mistakes after learning he may not know his friends as well as he may think."
tt13863720,Honeysuckle,2021,"Drama,Thriller",7.7,Arunvignesh ADS,This is beautiful love story and Action Revenge movie.
tt13863968,The Wisdom of Trauma,2021,Documentary,8.0,"Maurizio Benazzo, Zaya Benazzo","Like the twining vines of the honeysuckle, each of the three stories in this film follow a character whose growth is impeded by the clouds of society hanging over their heads. From a Hungarian taxi driver torn between the preservation of his family and the unexpected humane responsibility found in the clandestine activities he does for profit, to the Hungarian teenage... Read all"
tt13864442,Rann,2022,Action,7.4,Chandra Pant,"Mental illness, suicide, drug overdose, and autoimmune disorders are interconnected epidemics affecting 1 in 5 Americans annually, according to Dr Gabor Maté."
tt13866142,Wish You,2021,"Drama,Music,Romance",6.4,Do Joon Sung,"Shy keyboardist working for S. Korean music label discovers beautiful male street singer, is transfixed, falling in love at first sight. He shows the video to his boss, giving the singer a chance in the industry and a place in his heart."
tt13866710,HLM Pussy,2023,"Comedy,Drama",6.2,Nora el Hourch,Three teenagers attract public outcry after they post a video identifying the assailant who attacked one of them.
tt13866832,Holly,2023,Drama,6.2,Fien Troch,Meet 5000 space aliens in 5000 seconds.
tt13869038,You're OUT!,2023,Comedy,7.4,Katharin 'Ladie K' Mraz,Plot not available
tt13871024,Kiniro Mosaic: Thank You!!,2021,"Animation,Comedy",6.3,Munenori Nawa,"A hybrid documentary/scripted feature based on Dr. Kendi's National Book Award-winning ""Stamped from the Beginning: The Definitive History of Racist Ideas""."
tt13871094,Stamped from the Beginning,2023,Documentary,6.6,Roger Ross Williams,"After Holly (15) seems to have predicted a deadly school fire, all eyes are on her. Her teacher invites her to volunteer in the grieving community. Holly gives peace, warmth and hope. Soon people start demanding more and more of her."
tt13871206,5000 Space Aliens,2021,"Animation,Comedy,Sci-Fi",6.3,Scott Bateman,"A former Minor League pitcher projects his Major League aspirations on his 17-year-old son, taking him on a desperate cross-country road trip to get him recruited by a college baseball team."
tt13871408,Sweet Mahogany 2: Pure Indulgence,2021,Drama,5.9,Karlton T. Clay,"Mahogany Andrews appears to be in the fight for her life as she is battling Tony Hawkins for custody of their daughter, Rachel. However, another fight is beginning to ensue as Cassie Pearson is doing whatever it takes to keep her entire family, which includes Mahogany, together and Khalil Pearson is battling internally to figure out what he truly wants and needs out o... Read all"
tt13871422,Enter the Drag Dragon,2023,"Action,Adventure,Comedy",7.4,Lee Demarbre,"An amateur detective Drag Queen finds herself heading off with gangsters, zombies, and other bad guys."
tt13872498,Oasis of Now,2023,Drama,6.4,Chee Sum Chia,"A woman and a little girl find solace and joy during secret stairwell meetings, bonding over playful games."
tt13873302,Against the Ice,2022,"Adventure,Drama,History",6.5,Peter Flinth,"In this mind-bending drama, a recovering drug addict can achieve one year of sobriety alone on Christmas day, but his demons tempt him to relapse."
tt13873674,Breathing Happy,2022,Drama,5.9,Shane Brady,Plot not available
tt13873736,Trumpism and the American Jewish Community,2022,Documentary,8.0,Charlie Spickler,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland."
tt13874422,The Eternal Daughter,2022,"Drama,Mystery",5.9,Joanna Hogg,"Milan Kundera is shrouded in mystery. He has not given an interview in 30 years and doesn't appear in public, so we must learn about him from his work. His essays and philosophical discussions within his novels reveal a lot. Besides other, the film will ask: What in Kundera's work got him the status of a legendary author? What is so unique about his books? Helping us ... Read all"
tt13875040,Sleep. Walk. Kill.,2022,"Comedy,Horror",6.0,Justin Miller,"Returning to a hotel now haunted by its mysterious past, an artist and her elderly mother confront long-buried secrets in their former family home."
tt13875550,Milan Kundera: From The Joke to Insignificance,2021,Documentary,6.7,Milos Smídmajer,"In a quiet suburban town, a group of neighbors must survive the night when their friends and family become sleepwalking monsters."
tt13875862,Wild Card,2021,"Action,Comedy,Crime",8.4,Wally Gary,"In an effort to revive the failing Partham Pollawogs, Ball coach John Yossarian Speed and consultant Stacy Callahan team up to recruit the ultimate underdog team: a team so bad at Ball, they HAVE to win. Impressionable youngster Bobby McBean and a host of other zany personalities join the team, and in the process, learn what Ball is really about."
tt13876034,Paper Dream,2022,Drama,5.6,Ali Atshani,"A unique and captivating documentary following the friendship of acclaimed artist Alick Tipoti and Prince Albert II of Monaco. Even though they live worlds apart, the two have united to help protect the world's oceans and initiate change."
tt13877228,All Underdogs Go to Heaven,2021,"Musical,Sport",7.5,Ashley Marinelli,"Sam Miller, a twelve year old boy finds out that his father was a criminal mastermind and decides he wants to finish what his father started."
tt13877600,Alick and Albert,2021,Documentary,5.9,Douglas Watkin,"story of the movie is about a young Albino Boy who has been out of public because of him being an Albino,a Young girl takes advantage of his pure heart and makes him a social media influencer meanwhile The Young Albino Boy falls in love with the girl."
tt13878548,Smile or Hug,2022,Comedy,6.1,Paul Sprangers,"After being dumped on her 30th birthday, an online art teacher works through her loneliness with the help of her students, two best friends, and a box of homemade self-help tapes given to her by the mysterious ""mind painter"" Doc Garcia."
tt13878694,Maarrich,2022,"Crime,Mystery,Thriller",6.3,Dhruv Lather,A police official starts a wild goose chase to find a murderer. The journey unfolds deep dark secrets from the past which leads to a spine chilling face off in the finale
tt13879240,Green Jail,2021,"Biography,Documentary,History",6.7,Yin-Yu Huang,"The film follows the last 4 years life of Grandma Hashima, the last existent from colonial Taiwan, who knows the secrets of ""Green Jail,"" the notorious coal mine before World War II in Okinawa, Japan."
tt13879908,North Korea: Inside the Mind of a Dictator,2021,Documentary,6.9,Rob Coldstream,Examination of the turbulent rule and complex psychology of Kim Jong Un and follows the last three turbulent years inside the Hermit Kingdom as its young and unpredictable leader tries to turn around his country's fortunes.
tt13880832,Remember Me: The Mahalia Jackson Story,2022,"Biography,Drama,Music",5.8,Denise Dowse,"Iceland's toughest cop will stop at nothing to solve a string of violent bank robberies. But when he is forced to take on a new partner, the pressures of solving the case prove too much for the tough-as-nails renegade."
tt13881992,Wild World,2021,Thriller,6.8,Saye Sashank Polavarapu,"From Harlem to Bucharest, the journey of Tischa ""The Tigress"" Thomas during the last year of her career as an African American female bodybuilder."
tt13882398,I Am the Tigress,2021,Documentary,6.6,Philipp Fussenegger,Follows the successful career of Jackson as well as her unique friendship and devotion to Martin Luther King Jr. and her unsung contribution to the Civil Rights Movement.
tt13882736,Cop Secret,2021,"Action,Comedy",5.9,Hannes Þór Halldórsson,"Two weeks before Mr.Ravi's daughter's wedding, he gets an anonymous call saying his daughter is kidnapped. The kidnapper demands huge amount of money in the span of one hour, but in reality, Mr.Ravi's daughter is not kidnapped. The kidnapper plays a trick to take money from Mr.Ravi. As the story unfolds the truth, Mr.Ravi starts hating his daughter."
tt13884328,Leto,2021,Drama,7.2,Vadim Kostrov,"Set in Nizhny Tagil, Russia, Summer journeys nostalgically through the warm middle-Ural summer with eight-year-old Vadim and his half-sister Christina. They enjoy evening festivities with their older teenage friends by the fire, go on mellow skateboard rides, and have a quiet daytime nap in the garden house. Caressed by the sun and the warmth of his relatives, hidden ... Read all"
tt13884444,American Dreamer,2022,Comedy,5.9,Paul Dektor,Phil's a dreamer. Most dreams don't come true. Phil hates that. But that's not going to stop Phil from dreaming.
tt13885296,Good Grief,2021,Drama,6.2,Natalie Abrahami,"After the tragic loss of a woman they loved, two friends navigate the five stages of grief and all the absurdity, hilarity and pain that that entails."
tt13885320,India Lockdown,2022,Drama,7.2,Madhur Bhandarkar,The Indian government announces a country-wide lockdown for 21 days due to the pandemic. India Lockdown encapsulates the story of four out of lakhs of individuals whose lives came to a standstill.
tt13885330,Charlie,2022,Drama,7.1,Alec Ybarra,A widowed single mother struggles to break her socially awkward teenage son out of his self imposed prison of guilt following a traumatic experience.
tt13885492,Little Richard: I Am Everything,2023,"Biography,Documentary,History",7.4,Lisa Cortes,Certain circumstances get an innocent guy into a serious issue involving millions of money and his life turns upside down.
tt13885628,Marvel's Behind the Mask,2021,Documentary,6.5,Mike Jacobs,"Alongside her work as an architect, 40-year old Luisa gives inspirational creative workshops to children. One day, she comes across 17-year-old Yuli by the school toilets; it turns out she has unintentionally become pregnant. Luisa decides to help her - in the process operating herself into a difficult position somewhere between friend, teacher and mother figure."
tt13885642,Sabhaapathy,2021,"Comedy,Drama",5.7,R. Srinivasa Rao,A cautionary tale with a prescribed set of rules meant for all the hustlers working the game who are looking to make that money and stay alive.
tt13885900,Aurora,2021,Drama,6.2,Paz Fábrega,"The life and career of Little Richard, the one-of-a-kind rock 'n' roll icon who shaped the world of music."
tt13886662,Kill Vibe,2021,Drama,7.8,Villa Mane,"Meet the writers and artists behind characters like Black Panther, Miles Morales, Ms. Marvel, Luke Cage, the X-Men, Captain Marvel, and many other characters in the Marvel Universe, highlighting their impact on pop culture and media."
tt13886688,Affliction,2021,"Horror,Thriller",5.8,Teddy Soeriaatmadja,"During a haunting visit with her family, a grieving wife tries to uncover the disturbing reasons behind her mother-in-law's deteriorating condition."
tt13886770,Sexual Drive,2021,"Comedy,Drama",5.6,Kôta Yoshida,"The story of brothers in a gospel group struggling to find the balance between life, love, faith, and religion, while under the strict rule of their father, a megachurch reverend."
tt13891468,War on the Diamond,2022,Documentary,8.2,Andrew Billman,"Follows the tragic story of Ray Chapman, Indians star shortstop, who died after he was hit by a pitch thrown by Yankees star pitcher Carl Mays."
tt13891980,Favorite Son,2021,Drama,6.5,Robin Givens,"A Japanese triptych about sex, aphrodisiac foods and secret desires."
tt13892546,Klein Karoo 2,2021,Romance,5.7,Liezl Spies,Plot not available
tt13892682,Playing for Keeps,2021,Crime,6.9,Cyrus Davis,Plot not available
tt13892718,Atithi Bhooto Bhava,2022,"Comedy,Drama,Romance",6.0,Hardik Gajjar,"""Babu Marley"" is one of the Sports based inspirational movie for youths, A hero plays a role of a wonderful Volleyball player, where in he will be addicted to drugs at his very younger age."
tt13892722,Iftikhar,2022,Drama,9.4,,Based on the life of real life hero Major Mohit Sharma who eliminates terrorists during a counter insurgency operation in Kupwara. He sacrificed his life and was awarded the Ashoka Chakra for gallantry.
tt13893874,The Last Padawan 2,2021,Adventure,7.5,Jesper Tønnes,The Last Padawan is back with The Evil Empire hot on his heels. While seeking help from the local Rebels The Padawan will have to make a choice: Will he reveal himself and save the people or hide and save the Jedi order.
tt13894112,Babu Marley,2021,Sport,5.5,Mahi Gyk,Srikant's life turns upside down when he bumps into a middle-aged ghost who claims to be his grandson from his previous birth. Things take an even more comical turn when the ghost seeks Srikant's help to meet his long-lost love.
tt13895638,Sonsational,2021,"Documentary,Sport",6.3,Jonghoon Park,"As Moataz suffers from a strong trauma following the death of his mother, his aunt Sama thinks that he is a psychopath. But with repeated mysterious deaths in the family, it turns out that Moataz has demonic abilities and a curse that destroys everyone around him."
tt13896140,Before Forty,2021,Horror,5.3,Moataz Hossam,"South Korean football megastar Heung-Min Son has rapidly become one of Asia's most famous football exports. We follow Son's journey from childhood, to his first professional contract in Germany, his move to the Premier League with Spurs featuring the highs...and the lows."
tt13897346,The Call,2023,Thriller,5.5,Matt Shaw,"When Jamie Lee answers the telephone of the rented property she is staying in, her life takes a horrific turn."
tt13898182,Elephant,2022,Drama,9.0,Maria Judice,A documentary about how Al-Ahly football club could win the CAF champions League 2020 and shows Al-Ahly's difficult road to the championship.
tt13898300,Secret of the Ninth,2021,Documentary,8.4,Ahmed Elghatas,A woman witnesses a murder of a young boy by a police officer and suffers from a prolonged mental breakdown that renders her incapable of leaving her apartment.
tt13898550,For Walter and Josiah,2022,Documentary,8.8,Jamie Elias,Interviews with casual retro game collectors to collectors with the most expensive retro game collections in the world
tt13900958,Song Song,2021,"Drama,Mystery,Thriller",5.2,Nguyen Huu Hoang,"It's a documentary about All American Massacre, a Texas Chainsaw spinoff shot in 1999. It remains unreleased. This doc is about the search for it and why it was never released."
tt13902272,Rarity: Retro Video Game Collecting in the Modern Era,2021,Documentary,6.5,Edward Payson,Plot not available
tt13902622,In Search of All American Massacre: The Lost Texas Chainsaw Film,2022,Documentary,6.7,Edward Payson,"Claire and Kevin both attend a French village school. They are in the same class, CE2, for children aged eight and nine. Claire is the target of constant bullying by Kevin and his friends, and this is even starting to get violent. It seems very difficult to do anything about it. Reporting it to the teacher or parents often backfires. When her mother finally takes acti... Read all"
tt13903240,CE2,2021,Drama,7.1,Jacques Doillon,A small Native community experienced 22 suicides in a single year - two of these deaths were members on the same basketball team: Walter and Josiah.
tt13904188,Emily the Little Match Girl,2021,Animation,7.0,Matthew Hickinbottom,Plot not available
tt13904494,The Sodomite Deception,2021,Documentary,6.0,Jonathan Shelley,"An adaptation of the classic Hans Christian Andersen fairy tale, The Little Match Girl."
tt13905818,Everything in Between,2022,Drama,6.8,Nadi Sha,Two Black youths on a south London community program do everything to avoid swimming which is part of the criteria. Will they overcome their battle with society and will we ever find out why they refuse to swim in the first place?
tt13907802,Blacks Can't Swim: The Sequel,2021,"Documentary,Drama",5.2,Mysterex,An alienated teenager learns to find meaning and purpose in a world where he doesn't belong.
tt13911494,Gekijouban Bang Dream! Episode of Roselia: Promise,2021,"Animation,Drama,Music",7.8,"Atsushi Mimura, Kôdai Kakimoto","""Are you prepared to fully devote yourselves to Roselia?"" To reach the stage of ""FES."", Yukina Minato decides to form a band. Each holding their own convictions, the members of the band come together. The five girls now begin their journey to the top as Roselia. This is the story of their ""promise"" made to each other, from the start of the band to their challenge towa... Read all"
tt13911848,Bad Attitude: The Art of Spain Rodriguez,2021,Documentary,7.5,Susan Stern,"Rodriguez, a radical proponent of the San Francisco underground comics scene in the late 60s and 70s, is remembered by his widow in this documentary."
tt13913204,Boxed,2021,Adventure,5.6,Mohd Feroz Qureshi,Surviving in the Box and facing the drastic epidemic cos of a small misunderstanding from a brother after her sisters death. Will He Die from Corona or ??
tt13913326,Chernobyl: The Lost Tapes,2022,"Documentary,History",7.9,James Jones,"From being a ruthless gang banger, to protecting Ice Cube's life, Shorty from the controversial rap group Da Lench Mob, reveals untold secrets of N.W.A. and why his group was attacked in a race against time to save his own life."
tt13914000,Republic,2021,"Action,Drama,Thriller",7.8,Deva Katta,"Like tears in the rain, water is the metaphor for growing pains and so much more in these four tales about young boys coming to terms with a host of emotions for the very first time."
tt13914106,Comin' Up Short,2021,Documentary,9.0,"Queen Muhammad Ali, Hakeem Khaaliq",Newly-discovered archive footage and witness accounts to lay bare the tragedy and heroic efforts made to prevent another explosion.
tt13914630,Boys Feels: High Tide,2021,Drama,6.5,"Hannes Hirsch, Emmanuel Laborie, Mari Sanders, Friedrich Tiedtke","An IIT gold medalist gets pulled into the Indian Administrative Services, where he confronts the newly elected political establishment."
tt13915290,Fountaine and the Vengeful Nun Who Wouldn't Die,2021,"Action,Horror",5.1,James Dean,"Mary, The Maniac Nun must battle through gangs of thugs, a corrupt Church and even a few Nazis to bring her sister's killer to light and make them pay for her overdose."
tt13915640,The Male Gaze: Hide and Seek,2021,Drama,6.3,"David Benedek, Lorenzo Caproni, Leandro Goddinho, Eoin Maher","From harmony to heartbreak, inside the world of the early, unsung heroes of rock and roll whose voices shaped the music that endures."
tt13915868,Heart & Soul,2023,Documentary,9.9,Kenny Vance,"With two homeless lovers' journey as the through-line, 'Dirty Feathers' weaves in and out of an overwhelmed shelter and a forsaken landscape with fervent echoes of the unheard and neglected."
tt13917348,John from Home,2021,"Drama,Romance",7.1,Matt Kincses,"Adjusting to a work from home lifestyle, a single loner makes an ideal connection on a new dating site."
tt13918164,Dirty Feathers,2021,Documentary,7.1,Carlos Alfonso Corral,"A father leaves his family to reignite an old flame, an app hookup leads to something more, and a relationship is put to the test when secrets come to the fore. Popular with children, hide and seek is a game we never seem to stop playing."
tt13918322,Frost: War of the Ashics,2021,Animation,7.5,Sue Ellen Randolph,"An alien war was raging. The Ashics were harvesting aliens from other planets across the galaxies and they could not be stopped. Then, they attacked Frost. The battle was too much for the Fluffs and they were ordered by Queen Victra to abandoned their planet, but not all made it off. Only two adults and twenty children fluffs. Now the fate of the entire universe lies ... Read all"
tt13918804,A Kaddish for Bernie Madoff,2021,Biography,5.2,Alicia J. Rose,"An underground musician becomes obsessed with Bernie Madoff's massive financial fraud and finds herself inside a real-life meta-musical investigation about trust, deception and healing."
tt13919164,Coming for the King,2021,"Drama,History",6.5,Jermaine Smith,"A dramatic comedy that follows a couple, Miles and Avery as they navigate the possible ending of a long term relationship, and a story that explores the issues that black queer men face in modern dating and relationships."
tt13919412,Love the One You're With,2021,"Comedy,Romance",5.6,Spencer Collins,Coming for the King is a fictional account of the events and the people that surrounded Martin Luther King Jr. from early 1963 until his untimely demise in the Spring of 1968.
tt13919696,Meppadiyan,2022,"Drama,Thriller",7.1,Vishnu Mohan,"Mechanic Jayakrishnan gets into a big land deal, as a good business investment, but ends up faced with life-changing situations in making the deal happen."
tt13919802,Anek,2022,"Action,Drama,Sport",6.4,Anubhav Sinha,"Upon discovering her acceptance into Julliard, Nompumelelo, a cynical South African, embezzles funds from her workplace and abandons her fiancé to live out her Broadway dream in New York City only to discover that 2017 U.S.A. is not as welcoming as she had dreamed. There she learns about true love, true happiness, and true citizenship."
tt13919968,Isolation,2021,"Documentary,Drama",6.8,"Olivier Guerpillon, Michele Placido, Jaco Van Dormael, Julia von Heinz","Continuing the story of 'The Diam Diam Era' (2020), Ah Kun becomes dissatisfied with the government policies, he decides to form a new opposition party with Osman and Shamugam to take part of the 1988 Singapore election."
tt13920016,African America,2021,Drama,5.8,Muzi Mthembu,"A socio political, action thriller set against the geopolitical backdrop of Northeast India."
tt13920712,Devil on Top,2021,"Comedy,Romance",5.2,Anggy Umbara,"Five directors recount the effects- economic, psychological and social- of the COVID pandemic on their respective countries, in this anthology documentary."
tt13920746,The Diam Diam Era 2,2021,"Comedy,Drama",5.7,Jack Neo,"Having a boss like Sarah makes Angga and his co-workers, Richard, Boni, and Rudi, feel like they are working under the supervision of a demon in hell."
tt13920920,Tafrigh,2022,"Drama,Mystery",6.5,Mani Haghighi,The life of a blind man starts to fall apart when a wandering woman enters his life.
tt13920988,"Shab, Dakheli, Divar",2022,Drama,7.1,Vahid Jalilvand,"Lot of People in the world have a desire to travel to their dream destination, but a lot of them fail to live, achieve it. This is the story of such 4 complete strangers of different age groups who commonly have an emotional attachment with their Royal Enfield bike meet and start their journey together crossing all the odds. In this journey they discover about life, p... Read all"
tt13921156,Idhe Maa Katha,2021,Adventure,5.4,Guru Pawan,"Joanne Rowling's titular video, where Contra analyzes her alleged transphobia."
tt13921372,J.K. Rowling,2021,"Comedy,Documentary",8.2,Natalie Wynn,A married couple believe they meet their doppelgängers in Tehran.
tt13923084,Boy Kills World,2023,"Action,Crime,Thriller",6.4,Moritz Mohr,"A fever dream action film that follows Boy, a deaf person with a vibrant imagination. When his family is murdered, he is trained by a mysterious shaman to repress his childish imagination and become an instrument of death."
tt13923216,Showing Up,2022,"Comedy,Drama",6.3,Kelly Reichardt,"The much needed desire to be loved, forces Ben to put his family and his dreams on the line for a boy he never met."
tt13924430,I Love You More,2023,"Drama,Romance",5.9,Erblin Nushi,"Three pianists are preparing concerts of Chopin music in places associated with unimaginable suffering: Auschwitz Concentration Camp in Poland, the border between South and North Korea, and the city center of Beirut."
tt13924484,Breakwater,2023,"Crime,Drama,Mystery",5.2,James Rowe,"A young ex-con risks his newfound freedom to track down the estranged daughter of a fellow inmate, and unknowingly brings a devil from her past straight to her doorstep."
tt13924872,Death Club,2023,Horror,5.6,Ronnie Nanos,A sculptor preparing to open a new show tries to work amidst the daily dramas of family and friends.
tt13926132,Ivy + Bean,2022,"Action,Comedy,Family",6.0,Elissa Down,"In the film ""5G. The Speed of Wave"" we visited different parts of the world to find the answer to the question - how is 5G technology already changing our world and how it will bring change in the future?"
tt13926652,5G. The Speed of Wave,2021,Documentary,6.2,Arkadiusz Felicki,"Two unlikely friends, the loud and fearless Bean, and the thoughtful and quiet Ivy. Yet the two discover that an adventure can reveal that even seemingly different people can become the best of friends."
tt13926692,Chopin. I Am Not Afraid of Darkness,2022,"Documentary,Music",7.9,"Kim Seong Hwa, Joanna Kaczmarek, Maciej Pawelczyk","While renovating his recently inherited home, Scott Wills (Thalman) steps on a small splinter. After an unsuccessful attempt at removing it himself, he finally takes his wife Teresa's (Muri) advice and visits the family doctor. But the wound only continues to get worse as he slowly learns the history of the town, its people and a terrible family legacy."
tt13927000,Splinter,2022,Horror,6.6,Tom Ryan,"After five friends break into a shut down, abandoned dance club to party and enjoy some vandalism they discover unhappy spirits remain who want to punish them for their sins."
tt13929998,On a Wing and a Prayer,2023,Drama,5.5,Sean McNamara,"After their pilot dies unexpectedly mid-flight, Doug White (Dennis Quaid) has to safely land the plane and save his entire family from insurmountable danger."
